loan_id,age,annual_income,employment_length,home_ownership,credit_score,num_credit_lines,delinquencies_2yrs,credit_utilization,inquiries_6months,loan_purpose,loan_amount,offered_rate,offer_accepted,default
1203,42,34000,6-10 years,MORTGAGE,619,9,0,61,4,small_business,17000,0.16217060737083547,1,0
1204,43,40000,10+ years,RENT,724,4,0,23.8,2,credit_card,20000,0.05792866702519603,1,0
1205,49,37000,6-10 years,RENT,685,9,0,44.8,0,debt_consolidation,12000,0.09,1,0
1206,49,41000,10+ years,OTHER,658,9,0,25.4,0,credit_card,4000,0.1266721524820579,0,NA
1207,18,31000,3-5 years,MORTGAGE,640,12,0,27.9,0,debt_consolidation,15500,0.12,0,NA
1208,59,33000,3-5 years,RENT,759,5,0,27.8,2,debt_consolidation,16500,0.1,1,0
1209,43,42000,< 1 year,RENT,719,7,1,73,0,small_business,10000,0.09,0,NA
1210,31,99000,6-10 years,MORTGAGE,587,5,1,55,0,home_improvement,8000,0.12725637923981659,0,NA
1211,25,105000,6-10 years,MORTGAGE,745,5,0,43.1,0,debt_consolidation,40000,0.07930992006622851,1,1
1212,49,48000,6-10 years,MORTGAGE,759,6,0,59.1,0,debt_consolidation,11000,0.1,1,0
1213,42,71000,10+ years,MORTGAGE,700,8,0,55.8,2,credit_card,8000,0.09,0,NA
1214,51,97000,10+ years,RENT,758,5,0,78.3,0,major_purchase,39000,0.06182497375331437,1,0
1215,37,31000,3-5 years,MORTGAGE,740,5,0,10.7,1,other,15500,0.04454396504978971,1,0
1216,35,42000,1-2 years,RENT,765,12,2,47.1,1,major_purchase,21000,0.1,1,0
1217,65,65000,10+ years,RENT,669,6,0,33.5,0,major_purchase,3000,0.11579639774316157,1,1
1218,18,72000,< 1 year,MORTGAGE,620,10,0,78.5,1,major_purchase,19000,0.15791476679886474,0,NA
1219,43,42000,< 1 year,MORTGAGE,689,5,0,73.4,0,credit_card,21000,0.09,1,0
1220,43,58000,1-2 years,RENT,679,3,0,52.8,2,credit_card,27000,0.11483163395697417,1,0
1221,43,51000,3-5 years,RENT,781,10,0,23,1,small_business,25500,0.020749560875770928,1,0
1222,45,37000,1-2 years,MORTGAGE,769,9,0,22.3,1,other,18500,0.05869885310607716,1,0
1223,35,13000,3-5 years,RENT,751,6,0,19.5,1,home_improvement,6500,0.09199071830997602,1,0
1224,52,72000,6-10 years,RENT,585,6,0,19.5,2,home_improvement,36000,0.14846499284969067,0,NA
1225,18,74000,6-10 years,MORTGAGE,674,9,0,49.2,2,home_improvement,22000,0.13,1,0
1226,28,81000,6-10 years,MORTGAGE,722,7,1,14.8,0,credit_card,17000,0.1,1,1
1227,37,43000,6-10 years,MORTGAGE,649,5,0,68.7,1,debt_consolidation,4000,0.12,1,1
1228,40,139000,6-10 years,MORTGAGE,690,7,0,82.9,0,debt_consolidation,12000,0.11571246432492314,0,NA
1229,43,81000,1-2 years,MORTGAGE,665,5,0,69.7,1,debt_consolidation,26000,0.11986523434791538,1,0
1230,46,103000,1-2 years,MORTGAGE,727,11,0,44.1,2,credit_card,34000,0.1,1,0
1231,20,51000,1-2 years,MORTGAGE,713,5,0,26.7,1,debt_consolidation,1000,0.1088559443367868,0,NA
1232,38,8000,6-10 years,RENT,632,9,0,33.7,1,debt_consolidation,4000,0.1682544433054923,1,0
1233,44,89000,3-5 years,RENT,673,7,2,32.6,2,debt_consolidation,14000,0.11780741154102897,1,0
1234,54,32000,< 1 year,MORTGAGE,650,6,0,49,1,major_purchase,16000,0.10238385337072538,1,0
1235,37,27000,< 1 year,RENT,752,9,1,52.3,0,debt_consolidation,13500,0.1,1,1
1236,57,38000,3-5 years,RENT,749,17,0,10.3,2,debt_consolidation,4000,0.1,0,NA
1237,35,145000,1-2 years,MORTGAGE,684,7,0,26,1,debt_consolidation,34000,0.09,1,0
1238,37,13000,6-10 years,RENT,725,7,1,13.1,1,debt_consolidation,6500,0.05653649253069271,1,1
1239,40,34000,1-2 years,MORTGAGE,558,10,0,72.3,0,credit_card,17000,0.14759280034439715,0,NA
1240,32,104000,3-5 years,MORTGAGE,735,7,0,33.1,1,home_improvement,36000,0.05042163438905983,1,0
1241,47,37000,6-10 years,MORTGAGE,728,9,2,50.1,0,home_improvement,1000,0.06389905167062913,1,0
1242,22,102000,6-10 years,MORTGAGE,597,7,0,9.3,1,credit_card,14000,0.1458342312122853,0,NA
1243,38,103000,10+ years,RENT,772,9,0,36.9,0,debt_consolidation,15000,0.09376793395015948,1,0
1244,32,159000,1-2 years,MORTGAGE,691,8,0,69.1,0,credit_card,38000,0.09597483761099977,1,0
1245,31,83000,6-10 years,RENT,620,6,1,27.4,0,debt_consolidation,22000,0.1436206122661569,1,0
1246,52,18000,10+ years,MORTGAGE,808,8,0,65.1,1,credit_card,9000,0.08197586510377647,1,0
1247,51,15000,6-10 years,RENT,684,8,1,41.5,0,home_improvement,7500,0.11706398737658785,1,1
1248,57,13000,3-5 years,RENT,785,13,0,20.7,0,car,6500,0.07905460249766746,1,0
1249,35,24000,3-5 years,RENT,694,7,0,15.2,0,small_business,7000,0.09961093042808854,1,0
1250,38,13000,< 1 year,RENT,666,5,1,17.2,2,debt_consolidation,6500,0.13,0,NA
1251,19,39000,< 1 year,MORTGAGE,702,12,0,6.4,1,debt_consolidation,19500,0.1081944034619836,0,NA
1252,33,23000,1-2 years,RENT,771,8,0,30.9,0,debt_consolidation,11500,0.04015678574956858,1,1
1253,59,15000,3-5 years,RENT,692,8,1,60.9,1,home_improvement,7500,0.09,1,0
1254,33,23000,3-5 years,RENT,684,10,0,43.9,0,home_improvement,11500,0.09,1,0
1255,24,35000,10+ years,MORTGAGE,672,9,0,13.5,1,major_purchase,17500,0.13,1,0
1256,39,43000,6-10 years,RENT,662,5,0,40.1,0,home_improvement,21500,0.09,1,0
1257,53,22000,6-10 years,RENT,692,6,0,35.3,0,credit_card,11000,0.09,1,0
1258,19,117000,10+ years,MORTGAGE,702,8,1,59,0,home_improvement,9000,0.10013872473601326,1,0
1259,35,44000,1-2 years,RENT,665,9,2,41.2,2,major_purchase,22000,0.13,1,0
1260,44,84000,1-2 years,MORTGAGE,683,8,0,71.4,1,debt_consolidation,37000,0.10815178629523431,1,0
1261,62,74000,< 1 year,RENT,727,6,0,20.7,0,debt_consolidation,17000,0.05274381013995036,1,1
1262,31,83000,6-10 years,MORTGAGE,736,10,1,62.5,0,other,28000,0.06846628195070949,1,1
1263,56,46000,1-2 years,RENT,696,12,0,56.9,1,major_purchase,13000,0.09,0,NA
1264,33,49000,10+ years,RENT,720,4,0,37.2,1,debt_consolidation,7000,0.1,1,0
1265,26,24000,3-5 years,MORTGAGE,765,5,0,84.6,2,debt_consolidation,10000,0.0674490822215339,1,0
1266,24,76000,10+ years,OWN,757,5,1,9.3,1,home_improvement,38000,0.08284053144665877,0,NA
1267,35,25000,10+ years,RENT,557,5,0,42.4,0,debt_consolidation,8000,0.1378915255143719,0,NA
1268,38,68000,10+ years,MORTGAGE,713,10,1,47.8,0,major_purchase,5000,0.13,1,0
1269,34,41000,3-5 years,MORTGAGE,745,10,1,18.1,2,major_purchase,8000,0.06153023154741631,1,0
1270,51,18000,10+ years,RENT,678,10,0,52.3,1,home_improvement,9000,0.13,1,0
1271,40,35000,3-5 years,MORTGAGE,651,4,0,57.6,1,credit_card,3000,0.09025730244010775,1,1
1272,37,64000,1-2 years,OWN,594,9,1,20.4,2,debt_consolidation,4000,0.12,0,NA
1273,31,33000,6-10 years,MORTGAGE,637,7,1,59.5,2,debt_consolidation,16500,0.12,1,0
1274,22,77000,3-5 years,MORTGAGE,745,8,1,33,0,credit_card,7000,0.08127371164144878,1,0
1275,18,27000,1-2 years,OWN,648,10,0,22.4,0,debt_consolidation,13500,0.2260886907560599,0,NA
1276,41,47000,< 1 year,MORTGAGE,672,8,0,10.9,2,car,23500,0.13,1,0
1277,38,18000,3-5 years,RENT,737,8,0,30.6,2,major_purchase,4000,0.05938333781646696,1,1
1278,54,33000,< 1 year,MORTGAGE,644,7,0,6.9,0,major_purchase,16500,0.18776773296184893,0,NA
1279,41,29000,1-2 years,MORTGAGE,690,9,0,48.8,3,credit_card,14500,0.09,1,1
1280,48,35000,10+ years,RENT,599,10,2,44.7,0,debt_consolidation,6000,0.1259263944472126,1,1
1281,38,42000,< 1 year,OWN,681,10,0,9.5,1,debt_consolidation,21000,0.09,0,NA
1282,28,59000,1-2 years,MORTGAGE,544,12,0,44.9,2,debt_consolidation,11000,0.1594297512224146,0,NA
1283,41,34000,3-5 years,MORTGAGE,566,10,0,9.8,1,credit_card,17000,0.17803689651100904,0,NA
1284,42,74000,10+ years,MORTGAGE,731,7,0,59.5,2,debt_consolidation,28000,0.03187194405544159,1,1
1285,28,28000,6-10 years,MORTGAGE,737,9,0,10.2,0,car,11000,0.05582079634249741,1,1
1286,38,65000,3-5 years,MORTGAGE,782,11,2,66.5,0,other,32500,0.08365445738588426,1,0
1287,62,36000,6-10 years,MORTGAGE,675,16,0,52.4,0,debt_consolidation,11000,0.13,1,0
1288,24,153000,10+ years,RENT,728,4,0,78.8,1,small_business,26000,0.053218634794114435,1,0
1289,56,47000,6-10 years,RENT,684,10,0,51.8,0,debt_consolidation,15000,0.10501493264103298,1,0
1290,35,75000,10+ years,OTHER,678,7,1,26,0,small_business,37500,0.13,0,NA
1291,56,81000,6-10 years,RENT,619,7,0,22.5,0,credit_card,22000,0.16116792625180826,0,NA
1292,28,36000,10+ years,MORTGAGE,655,3,0,53.6,1,major_purchase,18000,0.11974113236148856,1,0
1293,37,69000,< 1 year,RENT,727,12,0,24.4,0,major_purchase,33000,0.07906132659642474,1,0
1294,42,29000,6-10 years,RENT,735,6,1,53.3,1,home_improvement,6000,0.06385936522476243,1,0
1295,37,97000,10+ years,RENT,630,7,0,41,0,medical,16000,0.13479419365531398,0,NA
1296,46,82000,1-2 years,RENT,705,10,1,50,1,debt_consolidation,6000,0.10075755889090632,1,0
1297,36,48000,10+ years,RENT,701,5,0,39.3,0,credit_card,22000,0.0963238806905386,1,1
1298,53,40000,1-2 years,MORTGAGE,649,5,0,30.7,0,debt_consolidation,20000,0.12,1,0
1299,40,20000,6-10 years,MORTGAGE,710,8,0,83.2,0,debt_consolidation,1000,0.09919374112602605,1,0
1300,46,59000,3-5 years,MORTGAGE,497,7,0,57.5,0,major_purchase,27000,0.1504596323796281,0,NA
1301,24,79000,10+ years,RENT,716,6,1,56.5,0,debt_consolidation,35000,0.13,1,0
1302,30,26000,10+ years,MORTGAGE,749,5,0,53.4,0,major_purchase,13000,0.046647707435114795,1,1
1303,51,73000,6-10 years,RENT,599,7,0,64,0,credit_card,14000,0.16640606058199262,0,NA
1304,44,76000,10+ years,RENT,835,10,0,12.7,0,debt_consolidation,15000,0.09859610976804856,1,0
1305,36,146000,6-10 years,RENT,607,9,0,55.5,1,home_improvement,27000,0.1795784860853808,0,NA
1306,37,30000,6-10 years,RENT,587,9,0,72.2,0,car,3000,0.15148673066591678,0,NA
1307,47,62000,3-5 years,RENT,800,11,0,61.2,2,home_improvement,30000,0.1,1,0
1308,35,13000,3-5 years,MORTGAGE,662,7,0,36,1,major_purchase,6500,0.09,1,0
1309,39,53000,10+ years,RENT,668,11,0,36,0,debt_consolidation,22000,0.13,1,0
1310,18,75000,6-10 years,RENT,800,10,3,37.9,0,debt_consolidation,35000,0.1,1,0
1311,59,106000,3-5 years,RENT,544,7,0,46.6,2,debt_consolidation,8000,0.198600484263869,0,NA
1312,47,25000,6-10 years,MORTGAGE,634,11,0,19,0,debt_consolidation,12500,0.12,1,0
1313,48,68000,3-5 years,RENT,693,6,0,14.5,2,small_business,14000,0.11429929276011136,0,NA
1314,18,48000,3-5 years,MORTGAGE,593,10,1,29.7,0,debt_consolidation,21000,0.14769227573044372,1,0
1315,38,62000,3-5 years,MORTGAGE,642,7,1,63.6,0,credit_card,8000,0.15838600077029208,0,NA
1316,33,94000,3-5 years,RENT,574,11,1,26.9,0,major_purchase,38000,0.14760205428134437,0,NA
1317,21,51000,3-5 years,OWN,658,6,0,40.7,0,credit_card,25500,0.11333935496238079,1,0
1318,47,135000,< 1 year,RENT,594,13,0,46.8,1,medical,32000,0.12,1,0
1319,53,30000,6-10 years,OTHER,702,8,1,80.8,3,debt_consolidation,15000,0.13,1,1
1320,31,109000,6-10 years,MORTGAGE,666,15,0,37.8,1,car,1000,0.13,0,NA
1321,35,96000,6-10 years,RENT,628,8,0,7.3,1,small_business,29000,0.13971064598907748,0,NA
1322,59,18000,10+ years,RENT,775,4,0,44.5,2,home_improvement,5000,0.1,1,0
1323,18,40000,3-5 years,RENT,626,6,0,63,2,debt_consolidation,18000,0.12,1,0
1324,47,24000,6-10 years,OWN,680,9,0,4,0,debt_consolidation,12000,0.09,1,1
1325,34,90000,< 1 year,MORTGAGE,594,2,0,47.6,2,debt_consolidation,33000,0.15520840544810155,0,NA
1326,37,141000,< 1 year,OWN,754,9,1,57.4,1,home_improvement,39000,0.09784537688860827,0,NA
1327,31,8000,6-10 years,MORTGAGE,697,8,0,22.2,0,home_improvement,4000,0.10597185542335329,1,0
1328,51,182000,3-5 years,MORTGAGE,686,3,0,44,1,home_improvement,21000,0.09427789653158476,1,0
1329,24,53000,6-10 years,RENT,634,7,1,46.6,0,car,26500,0.12,1,0
1330,50,53000,3-5 years,RENT,793,4,0,51.5,0,small_business,10000,0.06958782882182979,1,1
1331,55,21000,3-5 years,MORTGAGE,659,4,0,16,0,credit_card,10500,0.13,0,NA
1332,18,53000,3-5 years,RENT,737,15,0,44.6,2,credit_card,18000,0.1,0,NA
1333,24,34000,6-10 years,MORTGAGE,670,3,0,19.3,1,home_improvement,5000,0.09,1,1
1334,45,90000,3-5 years,RENT,701,7,0,34.4,0,debt_consolidation,18000,0.13,0,NA
1335,27,22000,1-2 years,MORTGAGE,702,7,0,10.9,0,debt_consolidation,11000,0.13,1,0
1336,30,26000,3-5 years,MORTGAGE,714,5,0,59.8,1,car,9000,0.111397194521406,1,1
1337,33,66000,< 1 year,RENT,716,12,0,47.8,1,credit_card,12000,0.13,0,NA
1338,34,46000,6-10 years,RENT,727,4,1,54,1,debt_consolidation,23000,0.06212309446373751,1,0
1339,46,41000,< 1 year,OWN,645,12,0,39,0,credit_card,20500,0.18039372840729967,0,NA
1340,31,26000,6-10 years,MORTGAGE,576,9,1,65.5,1,small_business,13000,0.12,1,1
1341,39,64000,6-10 years,MORTGAGE,725,6,0,43.7,0,home_improvement,8000,0.1,1,1
1342,47,35000,6-10 years,RENT,732,12,0,58.2,1,small_business,17500,0.09593632973519704,1,0
1343,20,43000,1-2 years,OTHER,680,7,0,40,0,debt_consolidation,21500,0.13,1,0
1344,30,58000,3-5 years,RENT,684,9,0,26.3,1,other,7000,0.09,0,NA
1345,48,136000,10+ years,MORTGAGE,682,9,0,23.6,2,medical,24000,0.12274876018406684,0,NA
1346,33,49000,1-2 years,RENT,750,7,0,21.2,0,debt_consolidation,3000,0.06034013807602029,1,0
1347,18,25000,< 1 year,MORTGAGE,707,11,0,68.6,2,car,12500,0.09,1,0
1348,28,38000,6-10 years,MORTGAGE,617,10,2,24.9,1,major_purchase,14000,0.12733652939516182,1,0
1349,48,27000,10+ years,MORTGAGE,683,8,0,39.8,0,credit_card,13500,0.13,1,0
1350,33,67000,1-2 years,RENT,654,8,0,29.5,1,credit_card,24000,0.09441391384822685,0,NA
1351,33,31000,6-10 years,RENT,645,11,2,27.2,0,major_purchase,8000,0.15792844187174387,1,0
1352,36,39000,3-5 years,RENT,652,4,0,9.9,0,home_improvement,2000,0.13,0,NA
1353,47,50000,6-10 years,OWN,699,7,0,49.2,0,debt_consolidation,17000,0.09,1,0
1354,32,33000,6-10 years,RENT,724,7,0,71.8,2,car,9000,0.1,1,1
1355,44,46000,1-2 years,MORTGAGE,608,8,0,54.7,0,home_improvement,17000,0.12,1,1
1356,45,31000,1-2 years,RENT,635,9,0,37,0,debt_consolidation,15500,0.12,0,NA
1357,26,56000,1-2 years,RENT,711,9,0,65.1,0,debt_consolidation,16000,0.12843465694302747,0,NA
1358,37,139000,10+ years,RENT,717,5,0,37.4,0,debt_consolidation,15000,0.10000123915491016,0,NA
1359,32,40000,6-10 years,RENT,693,7,0,70,0,home_improvement,20000,0.13,1,0
1360,43,69000,6-10 years,MORTGAGE,596,8,1,23.2,2,credit_card,31000,0.19821095710684627,0,NA
1361,20,23000,10+ years,RENT,666,5,0,29.3,0,major_purchase,11500,0.12319816342271304,1,0
1362,56,44000,10+ years,RENT,686,6,0,24.6,1,debt_consolidation,16000,0.13,1,1
1363,54,38000,10+ years,RENT,572,9,0,35.2,0,credit_card,19000,0.21994752208244134,0,NA
1364,28,68000,3-5 years,MORTGAGE,626,6,0,53,2,debt_consolidation,7000,0.14498219222945422,0,NA
1365,30,52000,6-10 years,MORTGAGE,696,7,0,46.5,0,credit_card,14000,0.09,1,1
1366,27,50000,3-5 years,RENT,693,13,0,53,0,home_improvement,25000,0.09,1,0
1367,36,141000,1-2 years,RENT,657,6,0,25.2,1,major_purchase,16000,0.09,1,0
1368,32,42000,10+ years,RENT,604,5,1,71.5,0,debt_consolidation,21000,0.15599328986191247,1,0
1369,39,53000,1-2 years,MORTGAGE,668,9,1,28.5,1,debt_consolidation,26500,0.13,0,NA
1370,18,51000,6-10 years,RENT,637,10,0,13,2,home_improvement,25500,0.17414923603560764,0,NA
1371,40,40000,3-5 years,RENT,612,9,0,19.3,0,credit_card,20000,0.12,1,0
1372,38,84000,< 1 year,MORTGAGE,595,10,0,23.5,1,major_purchase,29000,0.18721966438112528,0,NA
1373,19,79000,< 1 year,MORTGAGE,594,6,0,49.1,3,debt_consolidation,13000,0.1312862013425742,1,0
1374,41,160000,6-10 years,MORTGAGE,850,5,0,42.6,0,major_purchase,29000,0.1,1,0
1375,39,52000,6-10 years,RENT,609,4,0,53,2,car,18000,0.1371257788119103,1,0
1376,35,59000,1-2 years,MORTGAGE,567,8,0,24.9,3,debt_consolidation,15000,0.1427988522029334,0,NA
1377,38,61000,1-2 years,RENT,727,8,0,16.7,1,medical,26000,0.07501568283925555,1,0
1378,43,149000,3-5 years,RENT,656,17,0,17.5,0,medical,15000,0.13,0,NA
1379,42,36000,6-10 years,MORTGAGE,700,7,0,17.8,1,debt_consolidation,2000,0.13,0,NA
1380,33,51000,10+ years,MORTGAGE,690,8,1,18.5,3,credit_card,6000,0.09,1,0
1381,52,47000,3-5 years,MORTGAGE,759,11,0,41,1,home_improvement,15000,0.1,1,1
1382,38,29000,3-5 years,MORTGAGE,775,7,0,43,1,credit_card,14500,0.02085322377974149,1,1
1383,36,53000,10+ years,MORTGAGE,723,9,0,38.6,0,car,6000,0.05436940432964063,1,0
1384,49,24000,6-10 years,MORTGAGE,681,8,0,7.4,1,major_purchase,2000,0.13,0,NA
1385,50,28000,1-2 years,RENT,654,6,0,41.6,2,home_improvement,14000,0.09,1,0
1386,30,52000,< 1 year,OTHER,605,6,0,90.1,1,home_improvement,26000,0.16144248114243728,0,NA
1387,26,118000,3-5 years,RENT,712,10,0,10.4,1,car,16000,0.13,0,NA
1388,30,73000,10+ years,MORTGAGE,650,9,0,53.4,1,home_improvement,33000,0.09,1,0
1389,24,138000,6-10 years,RENT,713,3,0,18.7,1,home_improvement,31000,0.09,1,1
1390,18,29000,1-2 years,RENT,658,5,0,51,1,credit_card,7000,0.1096278094790731,1,0
1391,42,104000,1-2 years,MORTGAGE,645,7,0,39.2,0,small_business,33000,0.21906847380710692,0,NA
1392,36,133000,1-2 years,MORTGAGE,683,5,0,46.7,0,debt_consolidation,22000,0.09,1,0
1393,46,27000,6-10 years,RENT,677,7,1,64,1,small_business,13500,0.12411386824089223,1,0
1394,38,15000,1-2 years,RENT,577,7,0,27.8,2,home_improvement,7500,0.1531938251827453,1,0
1395,43,42000,3-5 years,RENT,692,4,0,13,0,credit_card,5000,0.10362862793651732,1,0
1396,32,71000,1-2 years,RENT,690,5,0,44,1,debt_consolidation,35500,0.09,1,0
1397,26,60000,6-10 years,RENT,652,8,0,72.1,0,debt_consolidation,24000,0.12321639621629227,1,1
1398,47,75000,3-5 years,MORTGAGE,705,7,0,52.8,2,credit_card,21000,0.11212533470646108,1,1
1399,47,21000,6-10 years,RENT,641,10,0,14.8,0,home_improvement,10500,0.1878772746176598,0,NA
1400,18,33000,10+ years,MORTGAGE,610,2,0,56,0,car,16500,0.12,1,0
1401,49,104000,6-10 years,RENT,701,6,0,52.5,0,debt_consolidation,33000,0.12378103915554368,1,0
1402,18,52000,3-5 years,MORTGAGE,564,5,0,19,2,small_business,26000,0.18422282474121296,0,NA
1403,37,47000,3-5 years,RENT,726,9,0,12.7,0,debt_consolidation,22000,0.07152428619669521,1,0
1404,33,58000,6-10 years,RENT,760,9,0,30.4,0,debt_consolidation,8000,0.06222469277675251,1,0
1405,36,91000,6-10 years,MORTGAGE,532,12,1,24.7,0,home_improvement,31000,0.16762757891692723,0,NA
1406,51,14000,10+ years,MORTGAGE,740,7,0,6,1,debt_consolidation,7000,0.0622181767084738,1,0
1407,23,19000,< 1 year,RENT,747,3,0,21.9,1,major_purchase,9500,0.07921825179894437,1,0
1408,35,78000,3-5 years,RENT,625,5,0,49.7,0,home_improvement,38000,0.1500561470225219,1,0
1409,69,145000,1-2 years,MORTGAGE,634,5,0,40.3,0,credit_card,18000,0.14081058506704225,0,NA
1410,20,46000,1-2 years,RENT,555,6,0,31.1,0,medical,2000,0.1760724818822866,0,NA
1411,30,36000,6-10 years,MORTGAGE,728,8,0,57.1,1,debt_consolidation,18000,0.02771406464846022,1,0
1412,38,48000,10+ years,RENT,751,3,1,6.8,0,home_improvement,24000,0.06819606027537818,1,0
1413,40,32000,< 1 year,MORTGAGE,715,10,0,59.5,0,car,16000,0.09,1,1
1414,32,30000,3-5 years,RENT,736,7,0,31.2,0,debt_consolidation,15000,0.07301200057380611,1,0
1415,35,23000,3-5 years,RENT,666,6,0,37.7,0,debt_consolidation,11500,0.13,1,0
1416,51,65000,10+ years,MORTGAGE,674,7,1,67.9,1,debt_consolidation,20000,0.13,1,0
1417,36,53000,3-5 years,RENT,626,7,0,66.6,1,debt_consolidation,19000,0.17547535424224703,0,NA
1418,41,27000,3-5 years,RENT,742,9,1,62.2,2,debt_consolidation,13500,0.07858836580312295,1,0
1419,42,44000,3-5 years,MORTGAGE,586,9,1,46.2,0,major_purchase,22000,0.12490700021709596,1,1
1420,43,65000,3-5 years,MORTGAGE,672,16,1,20.4,2,credit_card,32500,0.13,1,0
1421,44,30000,3-5 years,MORTGAGE,694,6,0,27.6,1,home_improvement,15000,0.13,0,NA
1422,39,25000,3-5 years,RENT,583,7,0,61,1,debt_consolidation,12500,0.12,0,NA
1423,29,53000,6-10 years,OWN,604,8,1,40.1,0,debt_consolidation,26500,0.12,1,0
1424,37,67000,1-2 years,RENT,598,8,0,45.1,1,home_improvement,33500,0.14843427942198867,1,0
1425,26,28000,3-5 years,MORTGAGE,709,11,0,49.9,0,major_purchase,14000,0.13,1,1
1426,39,16000,6-10 years,MORTGAGE,785,9,1,65.8,0,debt_consolidation,8000,0.1,1,0
1427,34,65000,6-10 years,MORTGAGE,686,5,1,33.1,0,debt_consolidation,32000,0.13,0,NA
1428,37,36000,< 1 year,RENT,715,2,0,60,2,debt_consolidation,18000,0.13,1,1
1429,25,136000,1-2 years,MORTGAGE,609,10,0,22.7,0,debt_consolidation,31000,0.12,0,NA
1430,35,52000,1-2 years,MORTGAGE,697,7,0,20.6,1,home_improvement,26000,0.09,0,NA
1431,25,93000,< 1 year,MORTGAGE,778,11,0,28.3,0,car,26000,0.1,1,0
1432,33,62000,6-10 years,MORTGAGE,730,11,0,29.7,0,home_improvement,30000,0.07768560587370005,1,0
1433,44,47000,1-2 years,RENT,711,9,0,30,1,debt_consolidation,16000,0.09,1,0
1434,41,97000,6-10 years,RENT,637,6,0,68.4,1,other,27000,0.13764017336309084,1,0
1435,49,72000,1-2 years,MORTGAGE,653,5,0,4.6,2,credit_card,9000,0.12697269703031033,0,NA
1436,44,48000,6-10 years,MORTGAGE,560,7,0,46.7,2,debt_consolidation,24000,0.21842933197190045,0,NA
1437,39,99000,< 1 year,MORTGAGE,700,10,0,40.2,0,credit_card,10000,0.13,0,NA
1438,50,119000,3-5 years,MORTGAGE,716,12,1,60.1,0,debt_consolidation,16000,0.1142901267813803,0,NA
1439,52,59000,1-2 years,OWN,646,10,0,37.6,0,debt_consolidation,7000,0.14166953122375936,0,NA
1440,21,87000,< 1 year,OTHER,764,12,0,52.9,1,debt_consolidation,25000,0.07312079150463568,1,0
1441,49,29000,6-10 years,MORTGAGE,591,12,1,79.4,2,credit_card,14500,0.12843991206161348,1,1
1442,47,79000,3-5 years,RENT,615,10,0,44.9,2,medical,17000,0.18103259556793588,0,NA
1443,49,57000,10+ years,RENT,747,6,0,62.6,3,small_business,11000,0.1,0,NA
1444,27,111000,6-10 years,MORTGAGE,676,9,0,46.9,1,other,11000,0.12449776194957379,1,0
1445,67,52000,6-10 years,MORTGAGE,679,5,0,32,1,credit_card,10000,0.13,0,NA
1446,18,49000,3-5 years,RENT,699,8,0,4.3,1,credit_card,18000,0.12423733376606862,0,NA
1447,38,23000,3-5 years,RENT,794,12,0,57.3,0,credit_card,11500,0.08976586941350596,1,0
1448,39,80000,10+ years,RENT,728,10,0,9.2,1,home_improvement,40000,0.09557012822325328,1,0
1449,36,67000,3-5 years,RENT,536,5,0,73.3,0,home_improvement,33500,0.1959157459814104,0,NA
1450,47,52000,6-10 years,MORTGAGE,600,7,0,37.7,0,debt_consolidation,26000,0.20556761144041336,0,NA
1451,39,56000,3-5 years,MORTGAGE,701,4,1,8.7,0,credit_card,9000,0.09,1,1
1452,29,44000,6-10 years,RENT,594,6,0,10.6,1,debt_consolidation,18000,0.1883819794583154,0,NA
1453,55,49000,6-10 years,MORTGAGE,685,11,0,0.9,0,debt_consolidation,24500,0.13,0,NA
1454,34,84000,3-5 years,MORTGAGE,818,5,0,73.5,2,small_business,14000,0.0885401283432577,1,1
1455,45,86000,10+ years,OTHER,682,6,1,40.4,0,major_purchase,13000,0.13,0,NA
1456,30,30000,6-10 years,MORTGAGE,708,3,1,59.5,2,major_purchase,15000,0.12412310404476447,1,0
1457,25,25000,10+ years,MORTGAGE,678,12,1,29.3,3,debt_consolidation,7000,0.10868690765212102,1,0
1458,31,68000,< 1 year,RENT,619,9,0,56.8,1,debt_consolidation,7000,0.18594958785312926,0,NA
1459,25,24000,3-5 years,MORTGAGE,735,13,0,50.7,0,credit_card,12000,0.1,1,0
1460,44,48000,< 1 year,RENT,616,4,1,37.8,0,debt_consolidation,24000,0.13654078096682415,1,0
1461,19,61000,6-10 years,RENT,665,9,0,17.2,1,small_business,24000,0.09,1,1
1462,26,66000,10+ years,OTHER,655,9,0,73.9,0,credit_card,17000,0.10693764438112935,1,0
1463,38,60000,1-2 years,RENT,684,6,0,46.1,0,other,17000,0.10744156554173706,1,0
